a	Year	Day	HourMinute	Air	Air Pess	Snow Depth	Precip
114	2004	148	2000	9.59	1009	0.003	0
114	2004	148	2100	8.7	1009	0.007	0.031
114	2004	148	2200	7.91	1008	0.005	0.385
114	2004	148	2300	6.576	1007	0.004	0.277
114	2004	149	0	7.4	1007	0.008	0.182
114	2004	149	100	7.2	1006	0.006	0.534
114	2004	149	200	6.413	1005	0.007	1.833
114	2004	149	300	6.269	1005	0.003	1.065
114	2004	149	400	6.241	1004	0.003	0.674
114	2004	149	500	6.162	1004	0.004	0.235
114	2004	149	600	7.3	1003	0.004	2.114
114	2004	149	700	6.37	1003	0.005	0.705
114	2004	149	800	5.845	1003	0.003	0.517
114	2004	149	900	6.227	1003	0.004	1.159
114	2004	149	1000	6.198	1002	0.004	1.128
114	2004	149	1100	6.223	1002	0.004	1.331
114	2004	149	1200	6.599	1000	0.004	0.533
114	2004	149	1300	6.703	999	0.004	0.36
114	2004	149	1400	6.604	998	0.005	0.877
114	2004	149	1500	6.531	997	0.004	1.817
114	2004	149	1600	6.365	996	0.005	1.204
114	2004	149	1700	6.229	995	0.004	1.521
114	2004	149	1800	6.023	994	0.005	1.018
114	2004	149	1900	5.879	993	0.004	0.846
114	2004	149	2000	6.147	992	0.005	0.705
114	2004	149	2100	6.046	991	0.004	1.284
114	2004	149	2200	5.759	990	0.004	0.814
114	2004	149	2300	5.662	990	0.004	0.783
114	2004	150	0	5.384	989	0.003	2.177
114	2004	150	100	5.27	988	0.003	1.848
114	2004	150	200	4.652	987	0.004	3.9
114	2004	150	300	4.339	986	0.004	1.177
114	2004	150	400	4.344	985	0.003	1.185
114	2004	150	500	4.66	985	0.004	1.814
114	2004	150	600	4.628	984	0.004	2.384
114	2004	150	700	4.888	985	0.003	1.41
114	2004	150	800	5.984	985	0.004	2.757
114	2004	150	900	7.19	986	0.008	3.728
114	2004	150	1000	6.391	987	0.001	3.65
114	2004	150	1100	6.371	988	0.004	3.477
114	2004	150	1200	6.137	988	0.005	4.087
114	2004	150	1300	6.345	988	0.005	3.669
114	2004	150	1400	6.018	989	0.004	3.04
114	2004	150	1500	5.852	989	0.005	2.535
114	2004	150	1600	5.109	989	0.005	3.462
114	2004	150	1700	3.639	990	0.003	4.918
114	2004	150	1800	4.102	990	0.003	2.146
114	2004	150	1900	4.185	990	0.003	1.412
114	2004	150	2000	4.147	990	0.003	1.394
114	2004	150	2100	3.972	990	0.003	1.191
114	2004	150	2200	4.726	990	0.005	0.642
114	2004	150	2300	4.383	990	0.005	1.645
114	2004	151	0	3.652	991	0.004	1.927
114	2004	151	100	3.765	991	0.003	0.815
114	2004	151	200	4.693	991	0.005	0.454
114	2004	151	300	4.606	991	0.002	0.799
114	2004	151	400	4.534	990	0.005	0.564
114	2004	151	500	4.062	990	0.003	0.58
114	2004	151	600	3.96	991	0.003	0.376
114	2004	151	700	3.526	991	0.003	1.206
114	2004	151	800	3.71	992	0.002	0.846
114	2004	151	900	3.677	992	0.005	0.172
114	2004	151	1000	4.311	993	0.004	0.392
114	2004	151	1100	4.258	993	0.003	0.188
114	2004	151	1200	4.359	993	0.004	0.078
114	2004	151	1300	5.278	993	0.006	0.266
114	2004	151	1400	5.86	993	0.005	0.141
114	2004	151	1500	5.232	994	0.006	0.045
114	2004	151	1600	6.215	994	0.004	0
114	2004	151	1700	5.192	994	0.002	0.078
114	2004	151	1800	4.769	995	0.001	0.047
114	2004	151	1900	5.408	996	0.002	0
114	2004	151	2000	4.568	996	0.002	0
114	2004	151	2100	3.829	996	0.002	0
114	2004	151	2200	3.936	995	0.003	1.619
114	2004	151	2300	4.784	995	0.002	3.462
114	2004	152	0	4.709	995	0.004	0.721
114	2004	152	100	3.386	996	0.004	0.533
114	2004	152	200	2.77	997	0	0.783
114	2004	152	300	1.471	998	0.002	0.125
114	2004	152	400	1.459	998	0.002	0.102
114	2004	152	500	2.894	999	0.001	0.218
114	2004	152	600	3.309	1000	0.001	0.079
114	2004	152	700	3.542	1002	0.001	0
114	2004	152	800	3.706	1003	0.002	0
114	2004	152	900	3.386	1004	0.001	0.298
114	2004	152	1000	4.044	1005	0.002	0.313
114	2004	152	1100	4.389	1006	0.001	0.157
114	2004	152	1200	4.709	1007	0.003	0.172
114	2004	152	1300	5.007	1007	0.002	0.137
114	2004	152	1400	4.787	1007	0.002	0
114	2004	152	1500	4.531	1008	0.003	0
114	2004	152	1600	5.01	1009	0.004	0
114	2004	152	1700	5.057	1009	0.003	0.768
114	2004	152	1800	3.709	1010	0.002	0
114	2004	152	1900	6.957	1010	0.001	0.407
114	2004	152	2000	3.555	1011	0.003	0
114	2004	152	2100	6.98	1011	0.003	0.501
114	2004	152	2200	5.56	1012	0	0
114	2004	152	2300	6.918	1012	0.003	0.345
114	2004	153	0	7.55	1012	0.004	0
114	2004	153	100	8.48	1013	0.005	0.862
114	2004	153	200	8.29	1013	0.002	0.015
114	2004	153	300	7.88	1013	0.003	0
114	2004	153	400	7.39	1013	0.005	0.156
114	2004	153	500	6.82	1013	0.003	0.642
114	2004	153	600	8.14	1013	0.004	1.112
114	2004	153	700	8.2	1014	0.007	0
114	2004	153	800	7.84	1014	0.004	2.005
114	2004	153	900	8.73	1014	0.004	0
114	2004	153	1000	8.93	1014	0.005	0.714
114	2004	153	1100	9.27	1014	0.002	1.535
114	2004	153	1200	8.3	1014	0.006	0
114	2004	153	1300	8.96	1014	0.003	0
114	2004	153	1400	8.51	1014	0.004	0.642
114	2004	153	1500	8.12	1013	0.003	0.251
114	2004	153	1600	8.36	1013	0.003	0
114	2004	153	1700	8.45	1014	0.003	0.689
114	2004	153	1800	8	1014	0.003	0
114	2004	153	1900	7.52	1014	0.003	2.005
114	2004	153	2000	7.9	1014	0.005	0
114	2004	153	2100	7.45	1014	0.003	3.978
114	2004	153	2200	7.75	1015	0.005	2.675
114	2004	153	2300	7.11	1014	0.007	1.247
114	2004	154	0	7.46	1013	0.001	0.345
114	2004	154	100	7.85	1013	0.003	1.803
114	2004	154	200	7.97	1013	0.005	0.846
114	2004	154	300	5.753	1012	0.002	5.028
114	2004	154	400	5.442	1012	0.003	4.48
114	2004	154	500	5.556	1012	0.002	5.67
114	2004	154	600	5.361	1011	0.001	1.063
114	2004	154	700	5.177	1010	0.005	3.459
114	2004	154	800	5.009	1011	0.004	7.43
114	2004	154	900	4.539	1011	0.002	4.856
114	2004	154	1000	7.12	1010	0	6.235
114	2004	154	1100	6.352	1012	0	3.666
114	2004	154	1200	6.357	1012	0.003	0.58
114	2004	154	1300	8.11	1012	0.002	0
114	2004	154	1400	7.44	1012	0.003	0.368
114	2004	154	1500	6.536	1012	0.004	0.814
114	2004	154	1600	5.543	1012	0.004	1.112
114	2004	154	1700	5.937	1012	0.002	0
114	2004	154	1800	5.456	1013	0.001	0
114	2004	154	1900	5.017	1013	0.001	0.141
114	2004	154	2000	4.443	1013	0	0.11
114	2004	154	2100	3.286	1014	0.008	0
114	2004	154	2200	4.297	1013	0.002	0
114	2004	154	2300	4.008	1013	0.003	0
114	2004	155	0	4.26	1013	0	0
114	2004	155	100	3.719	1013	0.001	0.11
114	2004	155	200	3.701	1013	0.001	0.627
114	2004	155	300	3.308	1012	0.001	0.094
114	2004	155	400	3.059	1012	0.001	0.971
114	2004	155	500	2.977	1011	0.002	1.05
114	2004	155	600	3.708	1011	0	1.989
114	2004	155	700	3.262	1010	0.002	3.54
114	2004	155	800	2.914	1009	0.001	5.091
114	2004	155	900	4.409	1009	0.002	6.407
114	2004	155	1000	4.577	1009	0.003	5.561
114	2004	155	1100	5.042	1008	0.004	6.047
114	2004	155	1200	6.8	1008	0.004	2.945
114	2004	155	1300	7.3	1008	0.004	2.131
114	2004	155	1400	6.691	1007	0.002	2.679
114	2004	155	1500	7.88	1007	0.004	1.52
114	2004	155	1600	7.47	1006	0.004	3.921
114	2004	155	1700	8.3	1006	0.005	1.241
114	2004	155	1800	7.71	1005	0.005	3.475
114	2004	155	1900	8.08	1005	0.003	5.372
114	2004	155	2000	8.11	1005	0.002	2.459
114	2004	155	2100	8.18	1005	0.003	2.063
114	2004	155	2200	7.93	1005	0.006	5.007
114	2004	155	2300	8.06	1005	0.003	1.486
114	2004	156	0	7.81	1003	0.003	5.424
114	2004	156	100	8.03	1003	0.004	5.872
114	2004	156	200	7.57	1002	0.008	4.717
114	2004	156	300	7.82	1000	0.005	3.277
114	2004	156	400	7.07	999	0.006	3.808
114	2004	156	500	6.65	998	0.004	6.269
114	2004	156	600	6.676	997	0.003	4.666
114	2004	156	700	6.449	995	0.001	2.847
114	2004	156	800	6.504	994	0.004	5.011
114	2004	156	900	6.691	995	0.004	11.35
114	2004	156	1000	6.483	995	0.002	3.967
114	2004	156	1100	5.789	995	0.005	8.22
114	2004	156	1200	5.113	995	0.003	3.07
114	2004	156	1300	4.797	995	0.001	0.658
114	2004	156	1400	3.222	996	0.003	1.723
114	2004	156	1500	2.495	996	0.001	1.578
114	2004	156	1600	2.601	996	0.002	0
114	2004	156	1700	2.459	997	0	1.849
114	2004	156	1800	1.016	998	0	0.909
114	2004	156	1900	1.274	999	0	0.392
114	2004	156	2000	0.681	999	0.003	1.321
114	2004	156	2100	0.879	998	0.034	1.962
114	2004	156	2200	0.835	999	0.015	1.708
114	2004	156	2300	0.827	999	0.054	1.05
114	2004	157	0	0.785	999	0.01	0.251
114	2004	157	100	0.763	999	0.028	0.11
114	2004	157	200	0.344	999	0.065	2.107
114	2004	157	300	-0.588	999	0.106	1.403
114	2004	157	400	-0.443	998	0.15	4.248
114	2004	157	500	-0.202	999	0.185	3.284
114	2004	157	600	-0.147	999	0.216	2.915
114	2004	157	700	0.708	1000	0.228	0.564
114	2004	157	800	0.05	1001	0.229	0.36
114	2004	157	900	-0.663	1001	0.227	0.141
114	2004	157	1000	-1.109	1002	0.225	0.329
114	2004	157	1100	-1.751	1003	0.218	0
114	2004	157	1200	-2.183	1003	0.219	4.09
114	2004	157	1300	-0.971	1003	0.215	0
114	2004	157	1400	1.058	1003	0.217	1.05
114	2004	157	1500	1.321	1003	0.213	0.627
114	2004	157	1600	0.756	1004	0.212	0.548
114	2004	157	1700	0.843	1003	0.207	0.11
114	2004	157	1800	-0.432	1003	0.198	0
114	2004	157	1900	-0.223	1002	0.216	0
114	2004	157	2000	-0.029	1001	0.249	0.392
114	2004	157	2100	0.318	1000	0.255	0.94
114	2004	157	2200	0.723	1000	0.319	10.83
114	2004	157	2300	-0.364	1000	0.331	0.972
114	2004	158	0	1.359	1001	0.337	0
114	2004	158	100	-0.662	1002	0.367	2.742
114	2004	158	200	-0.99	1003	0.366	1.348
114	2004	158	300	-1.299	1004	0.363	0.298
114	2004	158	400	-0.52	1005	0.359	0.486
114	2004	158	500	-2.156	1005	0.353	0.345
114	2004	158	600	0.23	1005	0.353	0.313
114	2004	158	700	0.842	1006	0.34	0.225
114	2004	158	800	0.963	1006	0.343	0
114	2004	158	900	-0.234	1007	0.341	0.235
114	2004	158	1000	2.526	1007	0.339	0
114	2004	158	1100	3.187	1008	0.336	0.596
114	2004	158	1200	3.398	1008	0.332	0.658
114	2004	158	1300	2.523	1008	0.322	0.329
114	2004	158	1400	3.534	1008	0.322	0
114	2004	158	1500	3.688	1009	0.314	0
114	2004	158	1600	2.811	1009	0.309	0.357
114	2004	158	1700	2.46	1010	0.305	0
114	2004	158	1800	2.863	1011	0.3	0
114	2004	158	1900	3.007	1011	0.298	0
114	2004	158	2000	2.801	1013	0.287	1.405
114	2004	158	2100	3.054	1013	0.273	0
114	2004	158	2200	2.872	1014	0.277	0
114	2004	158	2300	2.893	1014	0.283	0
114	2004	159	0	3.444	1014	0.281	0.094
114	2004	159	100	3.093	1015	0.276	0.094
114	2004	159	200	3.862	1014	0.276	0
114	2004	159	300	4.557	1015	0.282	0
114	2004	159	400	4.089	1015	0.273	0.298
114	2004	159	500	2.973	1015	0.279	0
114	2004	159	600	4.543	1016	0.274	0.381
114	2004	159	700	5.252	1016	0.273	0.007
114	2004	159	800	4.756	1016	0.271	0.151
114	2004	159	900	3.948	1017	0.268	0.007
114	2004	159	1000	1.374	1017	0.27	0
114	2004	159	1100	0.757	1017	0.268	0.264
114	2004	159	1200	0.17	1017	0.267	0
114	2004	159	1300	0.863	1017	0.267	0
114	2004	159	1400	0.931	1017	0.269	0.017
114	2004	159	1500	0.629	1017	0.271	0
114	2004	159	1600	0.157	1018	0.265	0.157
114	2004	159	1700	0.274	1018	0.266	0.627
114	2004	159	1800	0.162	1018	0.266	0.517
114	2004	159	1900	-0.287	1019	0.265	0.517
114	2004	159	2000	-0.71	1018	0.264	0.737
114	2004	159	2100	-0.46	1019	0.264	0.445
114	2004	159	2200	-0.011	1018	0.265	1.027
114	2004	159	2300	0.553	1018	0.261	0.612
114	2004	160	0	-0.505	1018	0.261	1.27
114	2004	160	100	0.929	1018	0.263	0
114	2004	160	200	-1.518	1018	0.255	1.003
114	2004	160	300	-0.437	1018	0.26	1.113
114	2004	160	400	-1.207	1018	0.258	3.103
114	2004	160	500	0.342	1018	0.26	0
114	2004	160	600	0.358	1018	0.262	15.19
114	2004	160	700	0.337	1019	0.257	27.22
114	2004	160	800	-0.943	1019	0.255	15.41
114	2004	160	900	-0.507	1019	0.255	48.29
114	2004	160	1000	1.148	1020	0.255	99.5
114	2004	160	1100	1.573	1020	0.252	44.6
114	2004	160	1200	0.104	1019	0.252	0
114	2004	160	1300	-0.029	1019	0.253	6999
114	2004	160	1400	0.275	1019	0.249	0
114	2004	160	1500	-0.234	1019	0.247	5.188
114	2004	160	1600	-0.402	1019	0.249	0
114	2004	160	1700	-1.252	1019	0.245	0
114	2004	160	1800	-21.23	-6999	0.331	0
114	2004	160	1900	-21.45	-6999	0.333	0
114	2004	160	2000	-21.71	-6999	0.339	0
114	2004	160	2100	-21.71	-6999	0.339	0
114	2004	160	2200	-22.1	-6999	0.329	0
114	2004	160	2300	-22.26	-6999	0.327	0
114	2004	161	0	-22.39	-6999	0.321	0
114	2004	161	100	-0.545	1021	0.238	0
114	2004	161	200	-22.68	-6999	0.336	0
114	2004	161	300	-22.82	-6999	0.336	0
114	2004	161	400	-22.82	-6999	0.332	0
114	2004	161	500	-22.55	-6999	0.336	0
114	2004	161	600	-22.13	-6999	0.327	0
114	2004	161	700	-21.77	-6999	0.328	0
114	2004	161	800	1.519	1022	0.235	6999
114	2004	161	900	1.309	1022	0.226	0
114	2004	161	1000	2.209	1022	0.235	72.9
114	2004	161	1100	4.282	1022	0.233	0
114	2004	161	1200	2.405	1022	0.224	11.75
114	2004	161	1300	2.892	1022	0.223	0
114	2004	161	1400	2.205	1021	0.215	0.423
114	2004	161	1500	3.123	1021	0.212	0.02
114	2004	161	1600	2.241	1022	0.205	0
114	2004	161	1700	2.741	1022	0.2	0.25
114	2004	161	1800	3.412	1022	0.174	0
114	2004	161	1900	2.85	1022	0.194	0.329
114	2004	161	2000	2.556	1023	0.192	0.47
114	2004	161	2100	3.085	1023	0.179	0.093
114	2004	161	2200	2.79	1023	0.172	0.277
114	2004	161	2300	2.324	1023	0.174	0.015
114	2004	162	0	2.758	1023	0.158	0
114	2004	162	100	1.983	1023	0.16	0.517
114	2004	162	200	2.437	1023	0.157	0.032
114	2004	162	300	3.451	1023	0.156	0.282
114	2004	162	400	3.663	1023	0.154	0
114	2004	162	500	3.384	1023	0.146	0.071
114	2004	162	600	2.935	1023	0.154	0.016
114	2004	162	700	2.615	1023	0.152	0
114	2004	162	800	2.535	1023	0.149	0
114	2004	162	900	3.125	1024	0.146	0
114	2004	162	1000	4.162	1024	0.145	0
114	2004	162	1100	5.107	1024	0.142	0.131
114	2004	162	1200	6.286	1024	0.15	0
114	2004	162	1300	5.296	1023	0.143	0.138
114	2004	162	1400	4.24	1023	0.14	0
114	2004	162	1500	4.484	1023	0.148	0
114	2004	162	1600	3.338	1023	0.144	0
114	2004	162	1700	3.041	1023	0.141	0
114	2004	162	1800	1.933	1024	0.139	0
114	2004	162	1900	2.976	1024	0.141	0
114	2004	162	2000	2.917	1024	0.142	0
114	2004	162	2100	1.195	1024	0.142	0
114	2004	162	2200	2.312	1024	0.142	0
114	2004	162	2300	2.554	1024	0.139	0.01
114	2004	163	0	0.348	1025	0.139	0
114	2004	163	100	0.54	1025	0.14	0
114	2004	163	200	0.679	1025	0.14	0
114	2004	163	300	1.504	1025	0.139	0
114	2004	163	400	0.648	1025	0.14	0
114	2004	163	500	2.124	1025	0.142	0
114	2004	163	600	0.184	1025	0.14	0.019
114	2004	163	700	-0.12	1025	0.137	0
114	2004	163	800	1.285	1026	0.135	0
114	2004	163	900	1.135	1026	0.138	0
114	2004	163	1000	0.731	1026	0.139	0.016
114	2004	163	1100	1.381	1026	0.133	0.016
114	2004	163	1200	4.663	1026	0.139	0.059
114	2004	163	1300	1.672	1026	0.136	0.058
114	2004	163	1400	1.708	1026	0.138	0
114	2004	163	1500	1.42	1026	0.135	0.043
114	2004	163	1600	1.135	1026	0.134	0
114	2004	163	1700	6.076	1026	0.135	0.313
114	2004	163	1800	3.047	1027	0.137	0
114	2004	163	1900	2.037	1027	0.138	0
114	2004	163	2000	2.424	1027	0.138	0
114	2004	163	2100	1.204	1028	0.137	0
114	2004	163	2200	0.226	1028	0.137	0
114	2004	163	2300	0.879	1029	0.135	0
114	2004	164	0	1.924	1029	0.137	0
114	2004	164	100	1.482	1029	0.139	0
114	2004	164	200	-0.131	1029	0.136	0
114	2004	164	300	0.82	1029	0.137	0
114	2004	164	400	0.123	1029	0.137	0.022
114	2004	164	500	0.16	1029	0.135	0
114	2004	164	600	-0.393	1030	0.134	0.032
114	2004	164	700	1.328	1029	0.139	0.001
114	2004	164	800	-0.275	1030	0.138	0
114	2004	164	900	0.683	1030	0.133	0
114	2004	164	1000	0.838	1030	0.134	0
114	2004	164	1100	1.754	1030	0.138	0.047
114	2004	164	1200	1.538	1029	0.139	0
114	2004	164	1300	1.611	1029	0.136	0.172
114	2004	164	1400	1.143	1028	0.134	0
114	2004	164	1500	0.585	1028	0.132	0
114	2004	164	1600	5.654	1028	0.137	0
114	2004	164	1700	2.741	1027	0.13	0.027
114	2004	164	1800	2.059	1028	0.133	0
114	2004	164	1900	0.587	1028	0.134	0
114	2004	164	2000	-0.097	1028	0.134	0
114	2004	164	2100	-0.324	1028	0.135	0
114	2004	164	2200	0.228	1028	0.132	0
114	2004	164	2300	-0.203	1028	0.134	0
114	2004	165	0	0.644	1028	0.135	0
114	2004	165	100	0.662	1028	0.129	0.001
114	2004	165	200	-0.214	1027	0.129	0
114	2004	165	300	0.273	1026	0.127	0
114	2004	165	400	0.648	1025	0.131	0
114	2004	165	500	5.206	1025	0.132	0.172
114	2004	165	600	1.598	1024	0.135	0
114	2004	165	700	0.911	1024	0.134	0
114	2004	165	800	0.943	1023	0.136	0
114	2004	165	900	1.73	1023	0.137	0
114	2004	165	1000	6.049	1024	0.135	0.392
114	2004	165	1100	2.645	1023	0.123	0
114	2004	165	1200	2.474	1023	0.133	0.92
114	2004	165	1300	2.025	1021	0.136	0
114	2004	165	1400	2.427	1020	0.134	0.376
114	2004	165	1500	2.063	1020	0.131	0.376
114	2004	165	1600	2.221	1019	0.133	1.661
114	2004	165	1700	2.933	1020	0.129	1.191
114	2004	165	1800	3.303	1019	0.119	1.661
114	2004	165	1900	2.917	1020	0.102	1.63
114	2004	165	2000	4.469	1020	0.109	0.69
114	2004	165	2100	3.918	1020	0.108	0.501
114	2004	165	2200	3.768	1020	0.113	1.128
114	2004	165	2300	4.955	1020	0.112	0.553
114	2004	166	0	4.027	1020	0.113	0.522
114	2004	166	100	4.864	1020	0.099	0.658
114	2004	166	200	3.786	1020	0.096	0.877
114	2004	166	300	4.835	1020	0.102	0.555
114	2004	166	400	3.686	1020	0.085	0.36
114	2004	166	500	2.839	1019	0.098	0
114	2004	166	600	3.202	1019	0.087	0.66
114	2004	166	700	2.416	1019	0.089	0.949
114	2004	166	800	2.346	1019	0.093	1.124
114	2004	166	900	3.283	1019	0.095	0.961
114	2004	166	1000	3.233	1019	0.091	1.847
114	2004	166	1100	5.166	1018	0.083	1.552
114	2004	166	1200	5.577	1018	0.076	2.026
114	2004	166	1300	6.264	1017	0.071	1.645
114	2004	166	1400	6.175	1016	0.061	2.977
114	2004	166	1500	6.129	1016	0.063	2.848
114	2004	166	1600	7.25	1016	0.053	2.279
114	2004	166	1700	7.17	1016	0.047	2.624
114	2004	166	1800	6.901	1017	0.033	1.628
114	2004	166	1900	7.01	1016	0.031	0.36
114	2004	166	2000	6.132	1016	0.022	1.943
114	2004	166	2100	6.491	1016	0.022	2.225
114	2004	166	2200	4.837	1016	0.012	3.587
114	2004	166	2300	4.639	1016	0.012	1.895
114	2004	167	0	4.573	1016	0.015	2.319
114	2004	167	100	4.766	1015	0.004	2.287
114	2004	167	200	4.852	1014	0.008	2.726
114	2004	167	300	5.633	1013	0.008	2.444
114	2004	167	400	4.732	1013	0.005	2.663
114	2004	167	500	5.49	1012	0	2.397
114	2004	167	600	4.266	1013	0	4.935
114	2004	167	700	3.037	1012	0.002	5.859
114	2004	167	800	1.802	1013	0.005	8.07
114	2004	167	900	3.882	1012	0.002	7.3
114	2004	167	1000	4.724	1012	0.007	6.62
114	2004	167	1100	7.96	1012	0.01	1.669
114	2004	167	1200	8.39	1011	0.004	2.491
114	2004	167	1300	7.91	1011	0.006	1.032
114	2004	167	1400	6.874	1011	0.004	5.968
114	2004	167	1500	7.07	1010	0.003	3.791
114	2004	167	1600	7.12	1009	0.002	3.29
114	2004	167	1700	8.89	1007	0.004	1.485
114	2004	167	1800	7.22	1007	0.003	3.991
114	2004	167	1900	6.298	1007	0.004	6.505
114	2004	167	2000	6.474	1008	0.003	4.683
114	2004	167	2100	6.31	1007	0.002	2.537
114	2004	167	2200	7.45	1007	0.004	3.712
114	2004	167	2300	7.45	1007	0.009	2.459
114	2004	168	0	7.61	1007	0.002	1.175
114	2004	168	100	7.87	1007	0.002	0
114	2004	168	200	7.79	1007	0.002	0.501
114	2004	168	300	6.662	1007	0.006	0.266
114	2004	168	400	6.607	1006	0.005	0.674
114	2004	168	500	5.423	1006	0.003	1.773
114	2004	168	600	5.484	1007	0.006	0
114	2004	168	700	4.096	1007	0.002	1.511
114	2004	168	800	5.68	1008	0.002	0.017
114	2004	168	900	5.726	1008	0.002	0
114	2004	168	1000	5.652	1009	0.003	0.204
114	2004	168	1100	5.725	1010	0	0.219
114	2004	168	1200	5.91	1010	0.004	0.125
114	2004	168	1300	5.264	1010	0.003	0.627
114	2004	168	1400	5.287	1010	0.005	0.376
114	2004	168	1500	4.866	1011	0.003	0.642
114	2004	168	1600	4.444	1011	0.002	0.862
114	2004	168	1700	4.326	1012	0.003	0.58
114	2004	168	1800	4.256	1013	0.002	0.172
114	2004	168	1900	3.914	1013	0.001	0
114	2004	168	2000	3.942	1014	0.002	0
114	2004	168	2100	3.894	1015	0.002	0.094
114	2004	168	2200	3.725	1015	0.002	0
114	2004	168	2300	3.8	1016	0.002	0.157
114	2004	169	0	3.563	1016	0.002	0
114	2004	169	100	3.56	1016	0.001	0
114	2004	169	200	3.273	1017	0.001	0
114	2004	169	300	3.415	1017	0.001	0
114	2004	169	400	2.813	1017	0.002	0
114	2004	169	500	1.87	1017	0	0
114	2004	169	600	1.436	1017	0	0
114	2004	169	700	1.306	1018	0	0
114	2004	169	800	1.154	1018	0	0
114	2004	169	900	1.553	1019	0.001	0
114	2004	169	1000	1.934	1019	0	0
114	2004	169	1100	1.617	1020	0	0.077
114	2004	169	1200	2.112	1019	0.001	0
114	2004	169	1300	2.084	1019	0	0
114	2004	169	1400	2.835	1018	0.002	0
114	2004	169	1500	2.885	1019	0.001	0.016
114	2004	169	1600	4.019	1018	0.001	0
114	2004	169	1700	2.443	1019	0.001	0
114	2004	169	1800	2.394	1019	0	0
114	2004	169	1900	1.538	1019	0	0
114	2004	169	2000	1.119	1019	0.001	0
114	2004	169	2100	1.308	1018	0	0
114	2004	169	2200	1.407	1018	0	0
114	2004	169	2300	1.938	1018	0	0
114	2004	170	0	1.651	1018	0.001	0
114	2004	170	100	0.582	1017	0	0
114	2004	170	200	0.916	1016	0	0
114	2004	170	300	1.246	1015	0.001	0
114	2004	170	400	1.45	1014	0.001	0
114	2004	170	500	0.862	1013	0.001	0
114	2004	170	600	1.705	1012	0	0
114	2004	170	700	2.117	1011	0.003	0
114	2004	170	800	2.015	1010	0.002	0
114	2004	170	900	2.528	1008	0.003	0
114	2004	170	1000	3.461	1007	0.003	0
114	2004	170	1100	3.638	1005	0.006	0
114	2004	170	1200	3.824	1003	0.001	0.047
114	2004	170	1300	4.099	1001	0.003	0
114	2004	170	1400	1.778	999	0.002	1.16
114	2004	170	1500	0.829	997	0.001	1.799
114	2004	170	1600	0.93	995	0.015	1.7
114	2004	170	1700	1	994	0.014	2.113
114	2004	170	1800	1.237	992	0.019	2.098
114	2004	170	1900	1.583	993	0.017	0.407
114	2004	170	2000	4.568	994	0.014	0.031
114	2004	170	2100	3.993	995	0.013	0.094
114	2004	170	2200	3.232	995	0.011	0.219
114	2004	170	2300	5.032	994	0.015	1.598
114	2004	171	0	4.9	994	0.015	2.758
114	2004	171	100	4.834	993	0.015	1.313
114	2004	171	200	4.814	993	0.013	3.776
114	2004	171	300	4.368	993	0.008	3.885
114	2004	171	400	4.572	993	0.01	5.453
114	2004	171	500	3.016	993	0.006	7.24
114	2004	171	600	4.913	992	0.007	6.706
114	2004	171	700	6.434	992	0	1.912
114	2004	171	800	6.686	993	0.002	1.347
114	2004	171	900	6.484	993	0	2.302
114	2004	171	1000	5.829	993	0.002	0
114	2004	171	1100	4.494	993	0.003	1.222
114	2004	171	1200	3.298	992	0.002	3.196
114	2004	171	1300	3.589	992	0.002	3.102
114	2004	171	1400	3.643	991	0.002	3.54
114	2004	171	1500	5.111	992	0.006	2.005
114	2004	171	1600	6.218	991	0.002	0.094
114	2004	171	1700	4.463	992	0.004	1.661
114	2004	171	1800	5.641	992	0.002	0.783
114	2004	171	1900	5.042	992	0.004	0
114	2004	171	2000	4.704	993	0.001	0
114	2004	171	2100	3.115	993	0.001	0
114	2004	171	2200	3.171	993	0.001	0
114	2004	171	2300	5.358	993	0.005	0
114	2004	172	0	5.994	993	0.004	0
114	2004	172	100	4.42	992	0.004	0.183
114	2004	172	200	3.968	992	0.004	0.428
114	2004	172	300	3.941	991	0.003	2.818
114	2004	172	400	4.716	991	0.004	0.493
114	2004	172	500	4.064	991	0.002	0.76
114	2004	172	600	2.586	990	0.001	4.798
114	2004	172	700	2.738	990	0.001	1.614
114	2004	172	800	1.037	990	0	3.812
114	2004	172	900	0.99	989	0.012	4.873
114	2004	172	1000	1.178	989	0.016	5.926
114	2004	172	1100	2.183	989	0.015	7.24
114	2004	172	1200	2.517	989	0.015	2.359
114	2004	172	1300	2.352	988	0.014	2.284
114	2004	172	1400	2.278	987	0.009	1.494
114	2004	172	1500	1.933	987	0.009	4.174
114	2004	172	1600	1.751	987	0.012	2.971
114	2004	172	1700	1.688	988	0.014	1.116
114	2004	172	1800	1.83	988	0.012	0.702
114	2004	172	1900	2.884	989	0.011	0.075
114	2004	172	2000	2.028	989	0.01	0.181
114	2004	172	2100	1.517	989	0.012	0.129
114	2004	172	2200	1.244	989	0.012	0.031
114	2004	172	2300	1.425	989	0.012	0.407
114	2004	173	0	0.742	988	0.004	1.598
114	2004	173	100	0.988	988	0.022	2.037
